date,region,active_cases,active_cases_lolim,active_cases_uplim
2021-11-01,East Midlands,97039.14043019217,90808.01815288901,103688.34267851096
2021-11-02,East Midlands,96315.1881500901,90110.8921562144,102937.2487212516
2021-11-03,East Midlands,95084.8694713498,88918.69100748033,101669.34611316178
2021-11-04,East Midlands,93475.01273288319,87338.59441053742,100033.350149955
2021-11-05,East Midlands,91768.46837145508,85676.67553137726,98284.29693125874
2021-11-06,East Midlands,90120.9008538025,84068.48854905901,96600.05130472635
2021-11-07,East Midlands,88559.42439200624,82560.99272595736,94984.82296308267
2021-11-08,East Midlands,86834.95631530901,80897.08564615218,93199.99081098454
2021-11-09,East Midlands,85140.70543348722,79260.39907686219,91448.75024564746
2021-11-10,East Midlands,83647.33458598364,77812.9191939854,89910.81756712175
2021-11-11,East Midlands,82371.7303413392,76576.19324523357,88597.59846989083
2021-11-12,East Midlands,81184.99793909366,75426.66342531466,87374.74769480841
2021-11-13,East Midlands,80303.97976207973,74579.1090681818,86460.19926334465
2021-11-14,East Midlands,79533.10030048895,73829.04298463644,85669.80177785909
2021-11-15,East Midlands,78925.37988129222,73232.61347077144,85052.64828413673
2021-11-16,East Midlands,78719.3140793966,73036.16335201458,84836.68566696151
2021-11-17,East Midlands,78920.9506188008,73231.84661640703,85044.00308500297
2021-11-18,East Midlands,79668.53700762246,73959.92470868763,85809.70450347211
2021-11-19,East Midlands,80528.57362279952,74797.01722431192,86691.20528589153
2021-11-20,East Midlands,81690.94250496378,75909.42252472478,87904.54240946828
2021-11-21,East Midlands,82840.52120395194,77023.1254341555,89088.93746337923
2021-11-22,East Midlands,84058.09755382534,78193.60343152497,90353.94189613248
2021-11-23,East Midlands,85328.7354023984,79417.69882911182,91671.11553125487
2021-11-24,East Midlands,86332.45389921364,80385.47087881457,92710.68680078448
2021-11-25,East Midlands,87163.64775436175,81176.82739263756,93583.17066417761
2021-11-26,East Midlands,87731.08590701425,81711.4600196781,94185.24911218615
2021-11-27,East Midlands,88512.42601394306,82459.80668921706,95000.29337973944
2021-11-28,East Midlands,89084.36507569872,83016.9407631685,95586.17741203247
2021-11-29,East Midlands,89658.83789496821,83583.75627943927,96166.39559457579
2021-11-30,East Midlands,89805.02433942069,83739.92377055874,96300.36432533803
2021-12-01,East Midlands,89648.92767269489,83597.25556004785,96129.68342791882
2021-12-02,East Midlands,89556.60919613208,83550.99525042575,95985.04768999219
2021-12-03,East Midlands,89314.53931422188,83354.53501123197,95691.97881649726
