,date,region,tested,tested_positive,population,active_users,newly_sick,covid_in_pop,covid_in_pop_lo,covid_in_pop_up,covid_in_100k,covid_in_100k_lolim,covid_in_100k_uplim,covid_in_mil,covid_in_mil_lolim,covid_in_mil_uplim
4136,2020-05-12,North East,505.0,21.0,2657909.0,40546.0,3174.0,610.1741100625552,323.0356014047222,988.3880801186303,22.956922530551466,12.15374948520518,37.186678705652845,229.56922530551464,121.5374948520518,371.8667870565284
4137,2020-05-13,North East,494.0,21.0,2657909.0,41969.0,3261.0,616.3771261407549,326.39287001759897,998.1108576122698,23.1903020811004,12.280061883894405,37.55248421267507,231.90302081100398,122.80061883894405,375.52484212675074
4138,2020-05-14,North East,510.0,20.0,2657909.0,42028.0,3132.0,538.2961759132585,277.8391688994375,885.5966140378296,20.25261872822804,10.453298773563636,33.31929776519172,202.52618728228038,104.53298773563635,333.1929776519172
4139,2020-05-15,North East,536.0,16.0,2657909.0,42106.0,3040.0,379.43025732862196,177.96577076815083,659.7102603738782,14.27551723285568,6.695705939072813,24.820648877515303,142.75517232855674,66.95705939072812,248.20648877515302
4140,2020-05-16,North East,566.0,16.0,2657909.0,42261.0,3032.0,353.38387353913146,165.57027544801042,614.1882762287682,13.29555953718248,6.229343271271154,23.10794975406488,132.95559537182478,62.293432712711535,231.07949754064882
4141,2020-05-17,North East,599.0,15.0,2657909.0,42392.0,2989.0,316.156804337617,143.61906664551682,560.8741110651969,11.894944647751934,5.4034606393791815,21.10208103682996,118.94944647751936,54.03460639379181,211.0208103682996
4142,2020-05-18,North East,633.0,16.0,2657909.0,42574.0,3046.0,319.33970174431175,149.32069965248792,555.6644527225864,12.014696580820177,5.617976373626332,20.906075141119818,120.14696580820177,56.17976373626333,209.0607514111982
4143,2020-05-19,North East,652.0,14.0,2657909.0,42435.0,3018.0,261.2294958056414,115.27385613216221,469.73718178284287,9.828383733440138,4.33701289743788,17.673185266419694,98.28383733440135,43.370128974378794,176.73185266419688
4144,2020-05-20,North East,659.0,14.0,2657909.0,42087.0,2973.0,260.78217711366057,115.04951887801872,468.98305706483325,9.811554011580553,4.328572531189695,17.64481240948555,98.11554011580552,43.28572531189696,176.4481240948555
4145,2020-05-21,North East,689.0,12.0,2657909.0,41809.0,2990.0,211.6463338062857,87.66125047317374,395.2464775626308,7.962888639388546,3.298128358539504,14.870579751324472,79.62888639388547,32.98128358539503,148.70579751324468
